,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBP
2866,3.0,0.44613679438324805,6.9622003887525015,4.922056318633313,36.67559547349034,-0.6700555596095888,5.0,-0.017474162459816256,1.0,-0.011731630514481894,-1.4954004583499507,1.8652711145618208,2.0,14.25798476992961,-0.3563824320105652,87.74370543062331,0.0,0.0,0.0,-0.6660079542372286,-63.64088647282196,-12.050900445280686,-997.8833106790155,18.3847302554407,200.81648064473094,44.98507324560181,58.45315651680046,56.35534042768931,57.992344711517234,11.100561915469669,-0.849135215488461,4.689991470783826,4.290893688837807,15.741428825305036,3.3908780617940035,-0.09024458767308052,31.70744405726433,5.00960038822962,-13.134651624616186,22.732943505460476,1
2867,0.14957584315205197,1.8750865283165763,1.0,1.0,1.6401046889718185,-0.09254356229886729,17.729073890357036,3.5255005073599897,1.0,-2.4672931028375205,1.0,-4.326773223323046,2.9475696753213283,4.0923703075286175,-0.8662443843248913,22.299250475799845,0.0,2.0856996810631863,0.0,30.02940769395662,390.5267048427629,-10.672385101819266,28.946392990673417,52.12906577146165,-2.8354756657743394,32.66527407759967,71.16199687273874,84.01295155612256,2.6238614660241297,-4.427635698392125,1.1148289132817868,4.793829364399758,1.0,-7.075332281667222,0.0,-0.9346329974468329,-4.474806455422348,-8.420855033702644,63.02576031541383,-0.7783019882641034,1
2868,0.6110038681006222,2.741681290627669,-1.0207464076722723,0.22875518599346412,9.138178754583691,0.0,7.141211493109393,-0.40959086835462943,1.6954757080085452,-1.3323326943932658,2.0157457509478167,13.01248468751842,-1.774693866162119,38.256677018088034,-2.383456707761278,11.473899518119929,0.0,-3.0173874950487796,-0.6529632979103706,6.968097842772361,-28.54359905778901,1.931082748596343,-125.2323764599443,28.86097068634769,34.025748812887045,-15.722119298464612,-37.62416029468446,186.42324306092473,63.68614170619283,20.02102539585735,1.0,-6.013768733115569,3.0,1.0,1.265606566161516,-1.160292568502147,94.35549542547419,-20.817784243267326,-5.1225077274747,0.5757283691361019,1
2869,5.293604975910711,-0.7603255239099691,0.7901275568726494,1.0,2.2415994266766197,-0.422851323229961,12.320253941617636,0.0,1.0,-3.6098969093823237,0.0,7.709288529985217,14.820080656413127,7.129215461808492,-10.62351656997825,38.32096598519404,1.9280004026229642,-2.7388949156787716,0.0,7.810938623441566,-31.801019783761703,-9.734198699032152,347.28116082359816,599.5580111342181,19.53714270262439,-185.0283818715866,27.081547282314908,412.4079606649991,127.96777716081944,29.208025245240766,7.387121198073973,1.8650238706643436,7.108386217764904,1.0,1.0,-0.11938144738530418,3.819062928654989,61.045293321891975,85.94297314484723,2.4673685678805164,1
2870,1.0,1.0,1.0,0.6603812037536197,12.924610626202922,0.0,8.053201648499975,-3.816816856824958,1.0,1.1235860365710288,0.0,4.0,4.764689398777568,-2.6983355927693395,-0.27897721372272866,5.3875380634643,0.0,-1.2152565736496121,0.0,20.321546506522942,180.4296128663018,22.335315435897584,187.97644827721246,-77.79621381198999,-46.21506455645429,40.882770722849294,19.0,13.562368940200518,6.910766469135039,37.75392437580916,-5.230859113952231,2.0,1.1715367628179376,0.5059680854174067,0.5682055777032349,0.1954229249078052,24.296963661589707,67.43846466837878,8.948044888476252,43.8552004834269,1
2871,1.0,1.0,6.466271413739177,1.0,3.883105044317273,0.0,3.0,-3.6671880306653537,1.0,0.0,0.0,-14.305926508679612,3.7052670447481155,7.185988727150057,-0.3932893641567803,16.254809635552142,0.0,6.0496547685458,0.0,-4.803554244038753,-44.484085425931056,-5.2482973776180835,394.19353179991083,15.763460940037525,104.34493697198083,12.268864897986472,15.392581962076761,179.51666625157304,50.39957087702013,68.03185580355937,10.993021697052509,1.485120854194487,1.1747959889040016,-1.925098977418552,3.1039019504259233,6.187116883444409,23.736468265038052,2.263827118977,29.72510292043065,13.852489267026396,1
2872,1.0,0.9938885711049682,0.700639573538274,1.0,-11.268969610597855,1.2910031345437298,2.1930989016353166,-0.913434377064223,1.0,0.0,-0.9948938598772195,15.835551433530568,-1.254394444613697,4.147340750569736,0.0,2.864383947016372,0.0,0.0,2.121739087250739,3.0,33.571152143537034,9.939800972285434,212.56188499850978,-18.547195974277457,65.53300815378833,2.6343785378444764,35.57602283248934,13.188998182359299,17.65633542534384,65.67493303284951,10.375677466008243,-18.212645664185036,-21.43602070546956,5.229339338671186,-0.48375802513782373,9.316175968345046,-0.9025819883373372,-0.11294594262484381,-30.403632441730135,4.8902462411287,1
2873,4.858497351589908,0.6018320823589375,1.0,1.0,11.741722384932675,0.0,50.443351351077524,0.0,2.4108212546601946,0.0,0.0,12.057928711383264,0.763109190571587,4.254761518516744,-0.28783245369815547,10.631455623234565,0.0,4.812331601632644,0.0,17.520854226724094,66.83307466423412,12.590237876221877,-46.31546021825914,174.81027198389887,10.692974581074349,44.00359923032208,434.0322670780397,1.9102352153242208,10.556836472337466,48.52238787406516,10.607093081747879,-1.416459380318793,6.175726351376792,1.0,1.0,-0.7073419993539315,32.28513585021565,14.42224206840823,13.984068184182673,5.056397314479645,1
2874,1.2699460522308006,1.0,5.107273307879078,1.0,8.566729452873382,6.639680556799027,5.3848260870510725,1.0,3.0,0.0,-1.67052287870388,-1.6613123178433664,0.9500545141623822,7.937085913279249,1.4641897634999643,-1.5229619590029468,0.0,5.154345524739075,-3.8191362868620153,1.9694916460588785,357.89713937600936,27.681736967482085,-27.01465235687529,17.411417768976968,-15.273940208723904,-13.193695453119041,90.01107207411333,22.20581620368455,3.886185265273177,32.240838935814686,0.9288957370619155,-4.014531761035299,17.507880622849065,4.302393350546565,1.0,0.5899235342949174,2.4393863729988703,-20.333737564807016,211.00768920875976,19.861106025769637,1
2875,-0.5245348073251752,2.8018114514733266,-2.216719469628851,1.0,13.109695172692213,-0.6911398561445854,15.06273533642899,6.158176858981223,2.3388114999557184,0.0,-0.38849069212101184,13.6762746770872,6.385772168324125,-4.4184225955849135,-0.22053432424110753,64.23668035156966,0.0,0.0,0.0,4.762591214732073,15.476584909648636,45.37198927382836,-4.461152818792016,13.014282694352367,11.78282872448806,21.677396106156216,-78.18982754475243,33.20646691488914,-7.618988524142331,5.57527450928333,-0.34686898441428315,-1.6578076366389638,-2.0345435345084697,1.0,-0.7282954442255543,0.10894865973120652,1.1760272760589776,-1.3904069202856313,9.0,3.8660301665016923,1
2876,2.8103813701884395,0.0,4.7494793030261935,1.0413678204915788,-1.1996689953212343,0.0,1.1439020262981807,0.0,1.0,0.0,1.475877130593096,-2.405250000734805,-12.325310836016834,56.434584796988986,-5.505583167094134,1.894592367344424,0.0,0.0,-0.07580276370094463,27.415302966900917,980.9679917285634,47.300249949889015,186.8202870559214,136.51883998442952,-61.65559838997497,-8.380605661757038,32.92419922118005,27.615169576511953,-20.985406682845216,34.2090457949043,4.905847238495766,-0.2752197740722586,19.157049560715507,-0.6209865944340061,-1.899681257449354,1.8071108321833746,33.457156935925795,-11.351203349989417,47.340040870602955,7.0,1
2877,1.0,-0.6250961330787974,12.402079820528247,1.0,18.932559997183848,0.0,5.971896691609457,-0.7252891116602432,1.0,-1.500189932884298,5.126509118073685,3.0956387228384568,8.737561202629088,-0.331730928879268,4.0,9.819141971023328,-0.34356046945459984,0.0,0.0,12.0,35.32678405787455,-12.405136890066245,548.2821156909938,283.57599118866483,-15.813248831509672,22.938279636854443,100.22513501810977,-8.733182661333565,102.74645910205335,49.256697558605026,-0.13710809647842082,9.698662154944651,-6.342397522875261,-0.998108682443168,0.0,1.9657345401994886,-1.7095831429406338,-4.817668343716802,29.392378638287425,234.62020100675517,1
2878,1.0,6.443733540688487,0.01947105565286511,0.7912925605517636,15.749889163906454,-1.9561933765060315,7.806358047998501,-3.6857956173879396,2.9361921840218987,0.0,-0.12453268759886604,1.8250512019407,7.546079290377653,4.047185285475996,0.0,8.443418166468634,-0.2696522025789807,0.0,-18.102717921419508,16.72853252698127,77.44321018362916,31.082125047529512,7.708094179111603,-41.12832198603171,220.13488770532555,17.989919576215755,92.83208567362934,29.737594661031583,44.76376305703751,-16.143259121447656,3.719515852985324,23.229597242313503,-5.191814047247758,-0.9277105341521199,5.496883589609616,-0.6947447512738847,-48.79052392930538,25.60921580660398,4.293921470793306,7.577472043157993,1
2879,-0.7599194752177395,1.0,9.226562766799042,1.9353144746961122,42.02304828533501,1.0604769757042454,12.341346872146858,0.0,1.4438913763866155,0.0,-0.44129446862061206,-0.7665283491811348,12.326491480317248,-2.6098026841825703,-0.24386861210137867,36.484809535506116,-0.3739594127299303,0.0,1.8051854143837502,22.969631724083683,136.31940650499484,5.9411511288960925,-34.226342402362405,64.9280085303585,104.4718412673702,56.60184406671165,586.6153744688061,162.51837815645945,7.8974747293246494,758.5981581497025,9.729642903803246,-3.888588299243313,14.239727028803037,10.402148715042607,0.2928615455919481,0.7821238825565769,42.83356498143221,3.8343423559868626,33.034430240720816,11.086845037513624,1
2880,0.10469568930584838,0.44314000539454534,3.4074274811369163,1.0,48.4868131534333,0.0,23.0,19.264049499868214,1.0,3.6165403172008235,4.546394384425803,15.052213781995393,11.0,7.109296467127104,0.0,-0.8634986893358958,0.0,0.0,0.0,47.14749624284999,306.55307364267765,39.844605557782586,464.0735318228257,-6.519827154679941,35.07969590523146,16.14563108252931,1225.9178309063268,393.69486310034836,68.35129984158642,37.978368928176685,-1.0205728291950722,-0.11414881048241976,0.8630024516260902,-2.5011290387407428,0.8158801532906748,-3.8178784335587634,153.89000370938942,-1.612331788507929,35.02879217089857,-0.579909456406285,1
2881,2.8687685833587953,1.0,0.5165853486766117,1.0,1.6720223786682507,2.430895748838849,-5.148872715155122,7.401926820062135,1.0,0.0,-1.726496424256139,66.75143559165451,3.558355760375003,1.0933385334353063,7.714822969767916,3.4812483317856593,0.0,0.0,1.2896157313101848,30.59630996848676,-71.92240785748413,5.0,726.9482625007411,-3.8524412712814904,-17.4430727561859,27.5094395247112,-67.57863112343834,3.3791530029221217,71.05624436296556,70.22518159304266,8.464651446084469,1.0,1.5164157840300914,4.916708139172258,1.0,0.4338716680627503,-3.9684132826336453,16.896105720903574,4.613822888034825,-7.872276420039341,1
2882,-2.2082575147793873,1.0,1.0938023500470193,-0.015961243678076276,28.286059969655646,0.0,1.0770335754958964,0.0,1.0,0.0,0.0,0.4336470756576274,57.582856093280995,1.0,1.0,14.095104608311916,0.0,5.661508808243013,-0.9509064256774273,-1.3546472052499943,45.089849367823255,-2.3489469037759445,30.252006615701706,15.454543725950197,203.38622682272262,21.025593240887503,86.05648135972122,-72.03572591833641,21.121793961216497,18.292380548242093,-11.342365162216257,6.884117535476994,-0.49718937531617513,1.0,7.355243899364188,0.8028751823154301,-2.520073051817585,-45.53133244132442,2.3384131517221554,26.80526324091631,1
2883,7.950268266954284,0.3657971539539434,1.0,1.0,18.199015686090142,-0.7698661227350353,44.635300781144664,0.0,1.0,0.0,-0.9661733092856069,19.686116393116244,-0.3536316307646923,0.49195894087946,-1.2392074393824544,78.6029733486877,0.0,0.0,0.0,2.5925400527257745,286.4080813298883,31.66420554291996,206.2819657426228,173.7989584081079,69.31700195450043,25.0,107.49091321250305,86.91891045847727,84.63907349947732,18.204356138891317,9.477684983090038,0.45312983478921476,-1.99584955657732,1.5808131284073137,3.349833677551107,0.23697832714380174,19.448144030711084,-0.08192964191380758,49.64068327435125,0.9661774013323893,1
2884,-0.36284563445402807,3.4476631740663555,1.829741665749042,0.027396800736665727,11.428749303608923,0.0,18.073363744174053,0.0,1.0,-0.5648062219459751,0.0,33.5765848671185,3.5001614738193627,3.541668288145263,6.112375271430906,3.0,0.0,0.0,2.615697606713506,33.95801810627382,154.01540851508767,30.766252751295475,-11.971285214295541,40.586664591211544,13.847355802755153,198.33040521751653,190.53903376140863,359.53519279274695,-10.89697094192627,88.47124920384431,6.290861484022475,2.3401899685939664,1.0,6.563294040471339,-1.205024581569666,5.0070086706143835,26.344254561566558,-38.427521358196586,3.9600289028841353,-2.917735044455215,1
2885,1.0,7.120973249261681,2.0,4.717300375734844,7.905622580924757,-0.9867120029444473,3.0,9.300025176869294,2.0,1.5982017882533524,-0.5751828311066045,6.930158709440475,-3.6997544175718664,1.0,1.3706070559386117,41.637641670631616,1.0499410034201495,-0.020051674422625787,0.0,0.4099326001498067,58.191509290385184,6.415476233305133,205.84911116591968,7.504805582965156,219.30141170088328,395.31583646484876,17.218543929583888,354.0493038376197,82.97144552226395,21.494030071795695,0.26718092098753043,1.3344002593050766,2.049032152042302,-2.6475435139144157,0.36771277289106985,5.416316674298001,4.461037929759254,8.920718156840406,1.2435491220930839,5.043683292143855,1
2886,0.2753425437322258,4.2175967753590795,0.5406064448402026,1.0,-3.781163613208565,0.0,3.9772840613790845,6.37241873789011,-1.8894167334482392,1.562876752360083,-0.007171593630050377,-11.703500855441087,-2.0401116467060714,-13.776464734320973,-7.114547804606973,20.00652525731196,0.0,0.0,0.0,26.642179493280402,128.3984481297829,7.467742038457023,183.09515802427603,6.604330169624821,862.4630380867753,247.62291886750177,31.095359712854833,92.5082802906802,30.546490943717103,59.57971600975159,0.7561493164029247,3.704093883341667,1.1977078632489135,1.0,2.0027999684233286,-0.3304235499416792,48.30915699633657,10.99686256620653,25.201261671400715,20.438202227286148,1
2887,-0.4767138084493101,1.0,3.0,1.0,7.2633433353116335,0.0,49.205693487142355,0.0,-0.12786867683558056,0.0,2.717095200259606,8.662867346231353,58.39448946884426,-5.579977240265709,1.567541688272716,-0.6932780413034587,0.0,14.4915850216866,0.0,14.153415431945504,2089.2058711151844,16.033019944886252,111.28077462078062,23.950070749380167,-7.398533731474988,21.25630586923608,-5.389832015093475,-185.16046539549075,-6.201066793871046,56.38200903864642,0.182366973737355,24.578430807691554,0.04324866314614084,-0.7528323467357734,5.669035571740409,-4.35609715020637,16.867070567873537,37.8978894382927,29.387698488397294,16.55512233430076,1
2888,1.0,0.850728078258746,0.3398963543994242,1.0,7.0,0.0,20.13737545994135,2.4628965017655986,0.9678974736391619,3.3864156350688606,0.0,6.0,7.371669024329426,12.101395985803343,2.212641405139613,9.284276223261836,0.0,3.4865588279129245,0.0,22.271879500624664,190.35005780590367,-7.64115753026557,-3.5033297604825453,35.412273789759006,60.46856360333458,31.93683524221955,211.89221447594514,77.23288596914944,205.27682027039563,9.070784508148003,9.623735539665178,14.650777901912658,20.436262591261936,8.83524627284662,0.12426310415847353,0.20050600555240808,7.395248912957005,134.85522778512848,3.1145083827342592,3.157938372629073,1
2889,0.503139828591386,-0.8844686198011975,1.0,1.11021168208004,16.910925146317222,7.051310794971477,0.584855429927629,0.0,1.0,0.0,3.7501888578933604,2.676897998820862,0.38357906967475497,14.8287472647262,-0.5270356837404911,1.7831406540576251,0.0,1.597548229966282,-0.8991565380825721,49.86920049341818,122.80980296284639,11.932391009150773,-1910.3031006305744,-3.061164205692652,-44.49629087642048,36.8247251584288,95.1593923285083,-15.130371530633425,54.56995394992154,4.495979071137843,2.7512772689833698,1.0,-10.228986623948268,1.0,0.0,6.830339404979405,34.43698036903787,68.6113001516796,25.11988495372624,2.828717375162888,1
2890,1.0,0.05994875147508283,1.0,-0.16446563116948276,5.402540778567852,1.7819006807885365,15.6588873774689,36.45760186866594,1.0,0.0,0.0,11.696802145391125,12.581222155108186,-9.259037926797845,-23.422548751731856,6.0,0.0,0.0,0.0,19.380400341166578,261.41838067680504,53.94988461066906,324.3167005504466,64.21464932859378,53.935229701607454,15.260948232477155,-40.31599433749416,-2.877671220740316,-63.46829167709765,121.78747741325547,8.58732083585358,-1.95813010071782,6.0,-3.722020018628415,-0.6010074820206205,-0.08023735753688199,0.03136400751300261,39.10799367944572,2.9173939630008854,2.2168622955038244,1
2891,1.0,3.574892863206683,3.825701822127776,1.0,-11.074587633026303,0.0,16.473877240103178,4.627531724428167,1.0,1.3333828914520596,4.156527561925396,24.942806277578335,0.7809648568298542,7.528235225296567,0.0,16.967780179752623,0.0,0.0,0.0,60.39020881786253,689.8320329008814,54.24128991280939,18.0,1.0364104853037013,74.28127400055155,20.0,116.17067388078168,31.39895296497489,39.926328943499165,72.4487762652053,7.359278483198862,-0.4551275168931277,4.405176551019482,1.804295805766137,-2.7724158579475855,-0.2900651829215063,10.481281575383868,-13.73326807786627,2.0105669485572575,42.10971438563449,1
2892,0.5240847193778817,1.0,3.418788864487853,1.0,-2.6152376716743975,-0.5328498254256071,11.429440116199661,-0.6618875426489431,6.120827186410661,0.0,-0.5155607626081358,36.97659872555601,2.060701494800561,31.68136848907191,-3.1416797220252795,0.5402792768548179,0.0,18.944168815451693,-1.0171948110592568,3.4870772764678124,570.0800548149051,57.070994639534206,53.041328614155134,-156.0550695519709,0.15644751157723125,-44.886709071258736,31.134786559964546,250.7783040422644,22.219615685977704,-4.484167225884828,4.8690173476814085,2.3110037449887275,-5.830310139479443,0.10021720048833316,2.306517263977453,-0.08160791310547469,-7.454740727257729,66.08246318790216,13.754439780602574,5.046694762382799,1
2893,0.6845827998162384,4.392664324599571,-2.9023376969145143,2.0386304647078664,7.9974177589219035,0.0,7.124880539621939,0.0,1.0,0.0,0.0,15.247806334258911,11.236010190341352,3.4377743771022837,1.9625529766058314,107.49943855590422,0.0,0.0,0.0,2.147513242309537,-337.8098249633165,10.686711587978051,248.08708852369625,10.848666524899178,6.174412806799779,68.1971926561755,567.706451720129,45.802783165901786,6.798051213544817,31.408062082477176,9.154189811363382,0.7414360116466723,10.003671628647407,-1.2881460795192003,4.877647425439635,0.6893594664394229,-2.258923152300186,17.301063390704222,3.1723825188714314,37.59423056191979,1
2894,-1.5606763703607256,-0.7441272814797681,-0.9868905863221891,1.0,-1.4136022865412343,5.3089583475100754,1.1547980983287989,0.0,1.0,1.5612247300110393,-0.5699536904621205,0.5015707643474451,21.440659946224155,16.78309916690976,0.0,37.74115987043341,5.1368399756364855,0.0,0.0,13.251174415254575,34.74332503789306,59.62068902642664,-29.641169739735055,-45.539111014218534,-47.54135360523705,78.04600528221462,110.6372401070123,270.5278579455753,6.096376432936174,10.382364233256597,14.597994613043811,4.287253530659271,10.656008157302463,1.0,3.0,-0.922951084396825,-1.0149764628506217,-7.752409181291595,178.80369304195563,13.241462384212433,1
2895,-0.13535665489863313,1.0,1.0,1.0,-6.790618121912958,0.0,7.459828498779544,0.0,0.13727205759929073,0.0,1.2092603607362977,-4.746451731391412,1.0,11.392845076436725,-0.08156838499843788,17.748169394458237,0.0,3.375189755231194,-0.9766887049569382,-0.3824254110603964,299.63867447008926,219.911605653849,359.44648809672645,114.1053250162517,120.2657339801631,21.87522879658619,-0.2539429843448069,193.38804122108812,33.40599886224173,14.859573854971154,10.621035177242597,11.078697844733636,20.672208734327352,1.0,4.920075532141492,0.32921071942522895,-8.683514045217054,14.186658490941866,12.299556262987416,28.88806344056245,1
2896,1.1067259544713406,0.26988946316473916,4.404692835459463,1.0,10.557600279513295,0.0,23.027392439864514,0.0,-0.5285713851702463,4.604091157794189,-0.38606112951083493,-0.9159459283195175,5.489226484668547,4.850068449480899,-0.7475243766136686,-7.954054604492599,0.0,0.0,0.0,5.938736459474055,583.2716746756093,18.11890738841963,79.04536782526743,20.13344771506046,1323.3732818490207,32.04764900115533,118.64212650381415,84.30538748448973,124.83204921434515,62.64106530185195,-5.004435971341817,7.779646762979436,7.25535728383958,3.6566716474383303,0.0,5.146178487729644,1.416671503709332,6.0,6.705200880596887,-32.914126341555864,1
2897,1.0,1.5100720304010695,-3.1595463051562263,1.0,14.860806301994407,-1.953522506346073,-5.041428362820249,0.0,1.0,13.536680346019082,2.5800976065175996,13.938485772883496,-4.255016992526821,1.6852406709773042,0.0,3.979084066019069,0.0,-1.6827387279907857,0.0,2.482997183878077,346.5226190511845,2.2525951216741493,5.320628219752393,40.00512433614202,-11.963445602825942,21.13921361421439,15.605112926020052,530.8977789174024,119.18432784585244,563.0857415412264,7.198874388787018,9.0,0.7150673720755805,5.930120895811143,-0.6957699550827763,7.873563900746058,12.320572182438594,37.0,13.662488019435576,-4.71567128539084,1
2898,1.2722266037654038,-0.5415945047351314,2.3539665647155306,1.0,24.14188786217392,0.0,-1.7973961954831825,-2.3980419769663084,2.995367074282101,0.0,0.0,16.203726186143843,94.63111821900908,16.800993729639664,0.0,10.361732179715437,-0.05644404133675285,0.0,-0.9695139245432892,12.438599244972515,750.7407550198939,-25.71740260216499,433.6133191417523,120.47915095480757,80.25142284457223,15.720384925080793,-23.498430472818796,10.305543442169116,-118.52083795535452,7.027598516371043,17.969846203965574,4.972951535357172,0.13288169442101683,3.3898870982628084,-0.16328480633870512,5.056437009240701,10.537522815831153,4.0,1.5607863663329775,4.4319862946524955,1
2899,1.0,3.4310798516993737,0.6136306648998638,-1.6591538216461226,1.8628570467144163,0.0,1.2589519909123226,0.0,1.0,0.0,0.8445966165515597,-0.3116833445373044,0.15257370005381077,8.04438436091525,0.0,-93.89293862049907,0.0,2.4500125932797028,0.0,9.275322873032211,9.421950143226859,9.44164067886417,-137.06366496855685,73.57173840241262,33.68984502940188,22.402824108104646,375.42823628026633,239.01915539464463,-6.286539648713251,2.9577287749522276,3.153698099047062,9.619922647555041,1.0,1.0,3.558789039061705,-0.018214572725559375,56.21340690587807,-15.74774422355108,3.0546891839157793,-28.317794280148743,1
2900,1.0,1.0,8.495202030386139,2.289406827599509,3.5615849465478577,0.0,28.491712310523113,-2.5270797052650944,5.293078955732889,-1.6535731595870482,3.9304215053967084,-1.1823316334056875,42.21523687362542,14.742384393542142,-0.2937055014774035,1.282601290460728,0.0,3.1436393555130664,0.0,5.0,-4.942403293025862,154.431219933115,474.28493489988966,68.94924948282082,15.645529294712093,31.729526310037226,94.25894209448816,159.40020209095115,42.1086798349137,120.40603544179427,2.0,5.276691281311668,3.750568907690172,1.0,0.2730828364570448,0.11606274923874679,-13.653261662354218,84.65411214309019,33.5674977949544,30.67411984193255,1
2901,0.23009761214819435,2.73393467133622,-6.665813846471028,-1.0138866819071488,5.657074388914882,0.0,43.00766596599455,0.0,1.0,0.0,0.5991412114748532,-74.89862190791912,4.940540780108632,1.971795847788819,-5.474521920530652,39.94868510804266,0.0,0.0,-0.5800249811769854,45.086584712340624,537.3389343276408,25.79388251295281,-71.85021505306996,6.982715568153672,51.96480923617577,27.72297590553395,-323.87592303909514,16.471625902509615,56.625906814412204,-0.347384565625819,2.508860890946413,8.43359051481793,-0.4518472453312006,1.0,0.0,0.37269939477658776,-13.56344706041163,28.306094459117833,-3.138454763794007,-3.574781883046862,1
2902,0.8541185948425308,2.0,1.0,1.5936378781731926,4.510860826141928,2.7286267598837117,2.2754792340845,0.0,1.0,0.0,-0.28736447891020767,0.48193214343809143,23.388394045021904,13.719158097880399,4.8667678869935465,6.0,0.0,2.0,4.456753001247197,10.982296841355389,-578.3660403404374,15.438860971457915,134.94231068865002,84.64141519465096,-130.79538262582903,27.681352183651526,66.3406457380193,16.57251983983932,-6.0840794904475075,15.551341822902167,17.321422093515142,5.423233566158923,3.0681793248882308,0.20298021979400183,1.846780231467236,1.2587781242217044,1.1304684521183535,43.66486055331813,22.1869374102462,7.921557638722707,1
2903,1.0,1.0245071856259096,5.387694479045217,-1.5522617150497608,9.94245087582345,-0.39745470648499126,0.3871915533836958,9.521146529472562,1.0,0.0,3.1670575411432207,1.0505719905921709,4.755507121749025,73.3740346722406,1.0,87.61507660780866,-1.9132253585989556,-0.193303885576398,0.0,0.39850320439648845,45.39174952259515,76.03381075334784,243.316992032053,4.232954537016173,-27.33680476684279,61.70056331493046,172.02603137329362,60.881577809861014,75.01407972632566,75.36098258661586,8.794848346990324,-0.34512307435492584,6.0,1.0,1.0,6.008692667215669,6.147302260295165,129.01442523494964,-0.16225290847492602,0.7490845719206836,1
2904,0.9003660099931775,1.538545166472817,6.316672062875183,1.0,40.20526542054316,3.1522179530418413,-5.000523111164805,-2.856805557852049,2.9629538419392967,-0.6145305814352489,-0.8983931801228334,23.985592793191685,5.0,29.018143311348492,3.1314676428493695,6.9250261390042525,1.2954685617707322,2.689954196630072,0.0,2.8432194824421217,-5.290067012299573,57.131530984082126,30.115529775944708,74.87316715504188,40.50989737133569,15.962859113991948,113.83939970154171,123.111315272937,141.56096754952137,-3.8665880197858797,-0.5794398156659375,2.7559687788155287,-0.4510856259241933,6.640441163588921,-0.6516517232734366,8.377258184642187,18.823013393999428,-9.068215978275617,10.100973324632331,47.12272591364831,1
2905,3.3667250569617684,-0.7364384358235037,1.0,2.946542516939603,-7.173375849620129,0.0,18.804235300631486,0.0,-0.8950176777314729,4.303362377734947,0.0,2.0,0.6833566912626995,4.766069720939991,0.0,12.324686044351669,0.0,0.0,0.0,5.414210855741141,38.309425229469085,2.5868115623296846,-7.81819563304977,23.31968239846622,-89.39168443169198,36.0,385.4784140256129,4.68865314383863,-22.04220418947938,203.84704789632468,-3.94758658826142,6.048269357561894,3.992745177953285,13.76690419529994,2.0,0.2685800843836165,-2.7432838466835836,8.360906772538705,-16.743480081362733,40.99603753613712,1
2906,0.37294491724909196,1.865537203837206,4.859499937999493,1.0,8.92688251190253,0.0,-0.9139863235298122,0.0,1.0,0.0,-0.30753468603636724,2.0,18.013357116558392,0.7729675349107685,5.82813521013135,2.1160971379479134,0.0,0.0,0.0,5.679319629886515,327.551809348462,150.7936622043479,218.3241725803822,44.708232729036496,8.38245560830645,71.99647511919729,25.18256349926726,8.251771458423486,-40.89782794769705,33.23246445518663,0.5281582710153447,-0.5750835163278427,15.26414559108235,0.05083869719134493,2.0,0.3574681233177209,8.677784886497237,-23.597404452570906,29.916365440822766,-18.875746326473113,1
2907,1.5987888082504687,0.05874922842774555,1.5313124767423845,1.0,14.60614100930967,0.0,11.704060533671944,0.0,1.0,0.0,-0.5549926805665486,-21.165820070765648,6.2921704744635,3.968212480214456,-2.384762812209963,16.707532523448428,0.0,0.0,0.0,0.34189570832538996,273.6545220061204,5.842226059302227,180.5515888449684,125.28063386347813,-418.45465319590255,15.310750655545679,14.238285283994355,-63.58720336938171,189.27254530834915,31.487133704523156,-1.2832989176009575,2.3133071792674813,6.263072175654167,-4.539889335830129,0.0,5.039315966656575,127.93615246799288,-0.22718216533604085,5.454020917497729,-2.2779151524743657,1
2908,0.9858753723629007,1.9845272540283925,2.0,1.0,20.588060551843135,-0.8386832866280525,8.663544449720439,1.5563965261825874,1.0,4.349530857956311,0.0,-0.9429280690170325,3.0629660312844234,-2.142123393655001,9.316696909885307,23.85717805277381,0.0,0.0,0.0,26.893718586562613,551.9641701099364,40.41400379377769,176.80987008885614,177.38256359650148,1413.3315035725707,120.32154331645691,-16.852548675799362,133.82089196691612,1.089162647353108,74.810094427287,2.303499920686175,-1.1959517172429894,1.8950211316080032,5.102730692836744,1.8350238693220495,3.589943039505963,-4.311167911705892,-6.231986276791957,3.280790740386507,-17.065590173170573,1
